Species primary name,Species tertiary name,BirdMAP ID,Date,Time,Seen/Heard,Latitude,Longitude,Notes,Count,Count exact,Dead/Alive,Altitude,Ring number,Age count - Adult,Age count - Sub-adult,Age count - Immature,Age count - Juvenile,Age count - Chick,Gender count - Male,Gender count - Female,Breeding status,Colouration,Fed by,Feeding,Flight direction,Habitat,Roosting site,Sighting direction,Sighting distance,Activity,Feeding on,Fieldsheet,Location name,ISO date
Black-headed Oriole,Oriolus larvatus,521,2021-04-19,07:46,Seen,-3.349568,39.975475,,1,false,Alive,5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-04-19,,2021-04-19T07:46:01.346+0300
Village Weaver,Ploceus cucullatus,797,2021-04-19,07:44,Seen,-3.34922,39.97536,,1,false,Alive,8,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-04-19,,2021-04-19T07:44:37.032+0300
Black-and-white Mannikin,Spermestes bicolor,8090,2021-04-19,07:43,Seen,-3.349212,39.975366,,1,false,Alive,9,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-04-19,,2021-04-19T07:43:59.092+0300
Northern Brownbul,Phyllastrephus strepitans,3024,2021-04-19,07:38,Heard,-3.348361,39.975072,,1,false,Alive,6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-04-19,,2021-04-19T07:38:46.399+0300
Red-cheeked Cordon-bleu,Uraeginthus bengalus,3974,2021-04-19,07:38,Seen,-3.348287,39.97505,,1,false,Alive,2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-04-19,,2021-04-19T07:38:18.513+0300
Speckled Mousebird,Colius striatus,390,2021-04-19,07:37,Seen,-3.348172,39.975004,,1,false,Alive,1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-04-19,,2021-04-19T07:37:31.431+0300
Northern Grey-headed Sparrow (Parrot-billed),Passer griseus gongonensis,3834,2021-04-19,07:37,Seen,-3.348101,39.974994,,1,false,Alive,2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-04-19,,2021-04-19T07:37:06.154+0300
Sacred Ibis,Threskiornis aethiopicus,81,2021-04-19,07:33,Seen,-3.347251,39.974616,,1,false,Alive,1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-04-19,,2021-04-19T07:33:09.851+0300
Grey-headed Bushshrike,Malaconotus blanchoti,723,2021-04-19,07:32,Seen,-3.34722,39.974487,,1,false,Alive,8,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-04-19,,2021-04-19T07:32:35.785+0300
Violet-backed Starling,Cinnyricinclus leucogaster,736,2021-04-19,07:31,Seen,-3.347225,39.974488,,1,false,Alive,7,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-04-19,,2021-04-19T07:31:49.548+0300
