Species primary name,Species tertiary name,BirdMAP ID,Date,Time,Seen/Heard,Latitude,Longitude,Notes,Count,Count exact,Dead/Alive,Altitude,Ring number,Age count - Adult,Age count - Sub-adult,Age count - Immature,Age count - Juvenile,Age count - Chick,Gender count - Male,Gender count - Female,Breeding status,Colouration,Fed by,Feeding,Flight direction,Habitat,Roosting site,Sighting direction,Sighting distance,Activity,Feeding on,Nest count,Nest count type,Nest site,At colony,Colony type,Colony description,ISO date
Ashy Flycatcher,Muscicapa caerulescens,656,2020-07-21,07:52,Seen,-3.29069,40.000946,,1,false,Alive,19,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T07:52:03.223+0300
Tambourine Dove,Turtur tympanistria,319,2020-07-21,07:54,Seen,-3.290436,40.000943,,1,false,Alive,12,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T07:54:35.629+0300
Fischer's Turaco,Tauraco fischeri,1716,2020-07-21,07:56,Heard,-3.290417,40.000995,,1,false,Alive,12,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T07:56:41.706+0300
Martial Eagle,Polemaetus bellicosus,142,2020-07-21,07:59,Seen,-3.290274,40.000995,,1,false,Alive,17,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T07:59:24.824+0300
Unidentified,Unidentified,0,2020-07-21,08:00,Seen,-3.290079,40.000976,,1,false,Alive,17,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T08:00:05.098+0300
Unidentified,Unidentified,0,2020-07-21,08:00,Seen,-3.290055,40.00097,,1,false,Alive,17,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T08:00:09.658+0300
Olive Sunbird,Cyanomitra olivacea,766,2020-07-21,08:00,Seen,-3.289995,40.000983,,1,false,Alive,13,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T08:00:49.599+0300
Grey-backed Camaroptera,Camaroptera brachyura,627,2020-07-21,08:01,Seen,-3.289939,40.000991,,1,false,Alive,12,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T08:01:40.094+0300
White-browed Coucal,Centropus superciliosus,1036,2020-07-21,08:02,Heard,-3.289907,40.000989,,1,false,Alive,12,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T08:02:05.474+0300
Ashy Flycatcher,Muscicapa caerulescens,656,2020-07-21,08:02,Heard,-3.28991,40.000993,,1,false,Alive,14,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T08:02:29.118+0300
Lizard Buzzard,Kaupifalco monogrammicus,144,2020-07-21,08:02,Heard,-3.289908,40.001002,,1,false,Alive,14,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T08:02:44.053+0300
Zanzibar Greenbul,Andropadus importunus,551,2020-07-21,08:03,Heard,-3.289932,40.00095,,1,false,Alive,12,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T08:03:08.700+0300
Northern Brownbul,Phyllastrephus strepitans,3024,2020-07-21,08:04,Heard,-3.289871,40.000983,,1,false,Alive,12,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T08:04:00.463+0300
Red-capped Robin Chat,Cossypha natalensis,579,2020-07-21,08:04,Heard,-3.289762,40.00101,,1,false,Alive,15,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T08:04:23.968+0300
Bearded Scrub Robin,Cercotrichas quadrivirgata,585,2020-07-21,08:06,Heard,-3.289599,40.000969,,1,false,Alive,18,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T08:06:02.721+0300
East Coast Boubou,Laniarius sublacteus,7867,2020-07-21,08:06,Heard,-3.289586,40.000987,,1,false,Alive,18,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T08:06:25.166+0300
Green Barbet,Cryptolybia olivacea,435,2020-07-21,08:08,Heard,-3.289302,40.001021,,1,false,Alive,16,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T08:08:45.924+0300
Black-crowned Tchagra,Tchagra senegalus,715,2020-07-21,08:08,Heard,-3.28925,40.001003,,1,false,Alive,17,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T08:08:59.066+0300
African Palm Swift,Cypsiurus parvus,387,2020-07-21,08:09,Seen,-3.28921,40.001013,,1,false,Alive,14,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T08:09:32.493+0300
Collared Sunbird,Hedydipna collaris,771,2020-07-21,08:11,Heard,-3.289162,40.001048,,1,false,Alive,15,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T08:11:15.918+0300
Common Drongo,Dicrurus adsimilis,517,2020-07-21,08:14,Seen,-3.28888,40.00212,,1,false,Alive,15,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T08:14:58.832+0300
Black-bellied Starling,Notopholia corusca,740,2020-07-21,08:16,Seen,-3.288861,40.002425,,1,false,Alive,16,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T08:16:35.435+0300
House Crow,Corvus splendens,989,2020-07-21,08:20,Seen,-3.288672,40.003458,,1,false,Alive,14,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T08:20:37.591+0300
Village Weaver,Ploceus cucullatus,797,2020-07-21,08:22,Heard,-3.288582,40.003974,,1,false,Alive,15,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T08:22:38.237+0300
Striped Kingfisher,Halcyon chelicuti,403,2020-07-21,08:25,Seen,-3.28847,40.004569,,1,false,Alive,15,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T08:25:04.803+0300
African Green Pigeon,Treron calvus,323,2020-07-21,08:33,Seen,-3.288059,40.006585,,1,false,Alive,29,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T08:33:25.877+0300
African Golden Oriole,Oriolus auratus,520,2020-07-21,08:33,Heard,-3.28807,40.006664,,1,false,Alive,26,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T08:33:55.722+0300
Yellow-fronted Canary,Crithagra mozambica,859,2020-07-21,08:38,Seen,-3.287886,40.007817,,1,false,Alive,23,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T08:38:10.382+0300
Violet-backed Starling,Cinnyricinclus leucogaster,736,2020-07-21,08:45,Seen,-3.287591,40.009743,,1,false,Alive,17,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T08:45:16.114+0300
Northern Grey-headed Sparrow (Parrot-billed),Passer griseus gongonensis,3834,2020-07-21,08:54,Heard,-3.289523,40.010235,,1,false,Alive,16,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T08:54:24.169+0300
Helmeted Guineafowl,Numida meleagris,192,2020-07-21,08:55,Heard,-3.289738,40.010231,,1,false,Alive,16,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T08:55:52.910+0300
Lesser Striped Swallow,Cecropis abyssinica,503,2020-07-21,09:00,Seen,-3.290643,40.010121,,1,false,Alive,23,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T09:00:09.915+0300
Unidentified,Unidentified,0,2020-07-21,09:00,Seen,-3.290697,40.010088,,1,false,Alive,23,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T09:00:19.013+0300
Unidentified,Unidentified,0,2020-07-21,09:00,Seen,-3.290711,40.010092,,1,false,Alive,23,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T09:00:24.529+0300
Emerald-spotted Wood Dove,Turtur chalcospilos,321,2020-07-21,09:01,Heard,-3.290792,40.01006,,1,false,Alive,14,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T09:01:01.968+0300
Violet-backed Starling,Cinnyricinclus leucogaster,736,2020-07-21,09:01,Seen,-3.29082,40.010115,,1,false,Alive,13,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T09:01:38.631+0300
African Palm Swift,Cypsiurus parvus,387,2020-07-21,09:02,Seen,-3.290868,40.01011,,1,false,Alive,14,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T09:02:07.292+0300
Common Bulbul,Pycnonotus barbatus,11491,2020-07-21,09:02,Heard,-3.291085,40.010089,,1,false,Alive,13,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T09:02:41.375+0300
African Golden Oriole,Oriolus auratus,520,2020-07-21,09:03,Heard,-3.291202,40.010076,,1,false,Alive,13,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T09:03:11.890+0300
Northern Grey-headed Sparrow (Parrot-billed),Passer griseus gongonensis,3834,2020-07-21,09:03,Seen,-3.291388,40.010104,,1,false,Alive,11,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T09:03:54.581+0300
Ring-necked Dove,Streptopelia capicola,316,2020-07-21,09:05,Heard,-3.291766,40.010052,,1,false,Alive,12,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T09:05:35.519+0300
Black Kite (resident),Milvus migrans aegyptius/parasitus,129,2020-07-21,09:10,Seen,-3.292891,40.010146,,1,false,Alive,11,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T09:10:21.706+0300
House Crow,Corvus splendens,989,2020-07-21,09:12,Seen,-3.293291,40.010168,,1,false,Alive,18,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T09:12:31.620+0300
African Golden Oriole,Oriolus auratus,520,2020-07-21,09:12,Seen,-3.293315,40.010145,,1,false,Alive,18,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T09:12:44.776+0300
Amethyst Sunbird,Chalcomitra amethystina,772,2020-07-21,09:12,Seen,-3.293332,40.010138,,1,false,Alive,18,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-21T09:12:54.902+0300
